Source,Target,Weight
22,35,0.4096395110333173
22,36,0.8079602539000823
22,37,0.6555533325173912
22,40,0.12263784375199649
22,41,0.3426143804641113
22,42,0.289703298887126
22,43,0.5996596383973413
22,44,0.7913550405572882
22,45,0.22846386054846124
22,46,0.6085553287058878
22,47,0.4225896410998353
22,48,0.7499402124595382
22,49,0.03465328670634371
22,51,0.2168029583570833
22,52,0.0070044535647646455
22,54,0.2833718709267661
22,55,0.10847494148586445
22,56,0.5206749203837959
22,58,0.3485787684054449
22,59,0.45641439602058353
22,62,0.19162397386048835
22,63,0.7117108837483946
22,64,0.6864929360465922
22,67,0.004140930491298489
22,68,0.060994742725097084
22,69,0.3662116911082246
22,70,0.6215777425949713
22,72,0.5627114834276165
22,73,0.4822581662842913
22,76,0.23551892994383206
22,77,0.14202263346833832
22,78,0.10415227062607013
22,81,0.19063031623211313
22,83,0.6273489161776049
22,84,0.3969075965448513
22,90,0.1522613431793669
22,94,0.6277868935779977
23,1,0.09301134416760981
23,5,0.32480535433077007
23,9,0.3161846666807966
23,15,0.4115334205118829
23,16,0.29475882394612196
23,23,1.0
23,24,0.02317848615782836
23,25,0.300157156774016
23,27,0.2546499258143924
23,28,0.06953428344469359
23,29,0.3734721279125389
23,30,0.005178217095728743
23,32,0.0829607641144885
23,33,0.04649249048797699
23,38,0.051543288431618706
23,39,0.2324779452980169
23,40,0.08526244262117799
23,41,0.07194978902903337
23,42,0.08602895448428538
23,50,0.2243802662685319
23,51,0.13313594830443198
23,52,0.3049811998893721
23,53,0.12225709997137768
23,55,0.16754688598946832
23,61,0.19556527654039924
23,65,0.2346417696705002
23,66,0.39659307823352163
23,68,0.17985037003526005
23,71,0.09061331817506502
23,74,0.35456447692178317
23,75,0.09260983886635477
23,76,0.1255513873466858
23,77,0.23053896215108471
23,79,0.26986541914314244
23,80,0.23375663154656645
23,82,0.3641243078486254
23,85,0.17417714454018873
23,86,0.30342225328637296
23,87,0.1435157148123385
23,88,0.20370760525493448
23,89,0.26317340255947186
23,91,0.28275163693182637
23,92,0.26288018370425015
23,95,0.2651563099602966
23,96,0.18626197982642378
23,97,0.08713013084881116
23,98,0.310079278931902
23,99,0.13723160538206491
24,0,0.13559889053168384
24,2,0.2842529267582602
24,3,0.00219511276940465
24,6,0.25433980331466377
24,7,0.14427115695334414
24,8,0.10212980205680511
24,10,0.19066171708810975
24,11,0.18980272789646313
24,13,0.16352741424000694
24,16,0.037839097505902974
24,17,0.12183121681879205
24,19,0.06390945651519231
24,20,0.04315842447945206
24,21,0.03610299249112814
24,22,0.20925158153740453
24,23,0.02317848615782836
24,24,1.0
24,26,0.10495754136986646
24,27,0.006740680117932274
24,28,0.34579112959780645
24,30,0.06654397048812344
24,31,0.1843740229767752
24,32,0.022182054367457682
24,34,0.1235202882416716
24,35,0.15854782779705068
24,36,0.21919740855262182
24,37,0.18920788905603503
24,38,0.051967949546061765
24,39,0.19551973564211766
24,40,0.25946078266656325
24,41,0.01397771059545816
24,43,0.19904771666883392
24,44,0.2498471294365694
24,46,0.20934732324573835
24,47,0.19514287165039612
24,48,0.20418991948772536
24,49,0.01707977674500183
24,50,0.038738577112003125
24,54,0.06788541510547752
24,55,0.061517560274080396
24,56,0.18761779113929156
24,57,0.025050011730111788
24,58,0.05303811604812969
24,59,0.12247162704526027
24,61,0.15307098255911156
24,62,0.16843985152779462
24,63,0.21477796287791817
24,64,0.16301463506071656
24,65,0.04761738312685315
24,68,0.26880493758747614
24,69,0.049355698271786985
24,70,0.23578734744927987
24,71,0.08896326934303
24,72,0.1788179104505565
24,73,0.1623826512517592
24,77,0.39489581404791707
24,78,0.16523750629343048
24,79,0.09028768997225578
24,83,0.11028527019098433
24,85,0.09010831016721599
24,94,0.21874416040414824
24,95,0.022525000448408994
24,97,0.02889700613692925
24,98,0.07011742747837357
24,99,0.10652333117195079
25,1,0.18621141573711741
25,5,0.6352355564093665
25,9,0.6635718821750746
25,15,0.6102766922715182
25,16,0.5852659253902792
25,22,0.10993309467643075
25,23,0.300157156774016
25,25,1.0
25,27,0.20743090877321213
25,29,0.5265727872906016
25,32,0.7333767602908526
25,36,0.021236163724111856
25,39,0.1528556719546058
25,41,0.6506089253576414
25,42,0.6483915909498493
25,46,0.013534739125915962
25,47,0.022474886621533297
25,48,0.04872735025346275
25,50,0.46045287896028975
25,51,0.7946493867612245
25,52,0.4251275834578022
25,53,0.07810267198014731
25,55,0.12293520632501442
25,59,0.06895343158982059
25,65,0.004810094942729881
25,66,0.44541287442476973
25,67,0.054560584113840016
25,73,0.1377159672939856
25,74,0.6480726969838164
25,76,0.8002975653537496
25,77,0.062274859424647944
25,80,0.3672369596734303
25,82,0.6410648373550023
25,85,0.08542774664505492
25,86,0.652011160641279
25,87,0.07023064463911766
25,88,0.40105026209470407
25,89,0.6254865744569832
25,91,0.6157949252557583
25,92,0.6736384904382631
25,94,0.09025959616888635
25,95,0.13949265286603152
25,97,0.012911523347918452
25,98,0.011849206465250006
26,6,0.7772021886024075
26,10,0.4868551639999801
26,11,0.5433969004552553
26,13,0.7768594873186738
26,16,0.1633726168623465
26,17,0.7797522981831726
26,22,0.5533485858747412
26,24,0.10495754136986646
26,26,1.0
26,31,0.35792911344019396
26,32,0.1574675145219525
26,34,0.39039659855023756
26,35,0.5505680307362402
26,36,0.5444396913962948
26,37,0.7907768785356701
26,40,0.0897096364010157
26,41,0.25035035587161936
26,42,0.20295282279567695
26,43,0.5686002888306526
26,44,0.7119068121263021
26,45,0.3728839065478944
26,46,0.4174447082060785
26,47,0.3050238879513838
26,48,0.6140054673483908
26,49,0.19747929447953838
26,51,0.11097354945003035
26,53,0.047746636504856776
26,54,0.3087910621640828
26,55,0.011078819003535578
26,56,0.49482268524630724
26,58,0.347690984711549
26,59,0.4232122512454407
26,62,0.024298027616319273
26,63,0.6266691979058403
26,64,0.6758618061251069
26,68,0.10378687898604799
26,69,0.3690114477020805
26,70,0.5704565354217679
26,72,0.549047533680138
26,73,0.4240779359729565
26,75,0.008839630917656938
26,76,0.07409267840856115
26,77,0.0516677099134315
26,81,0.2597903118240592
26,83,0.5670237765519108
26,84,0.40385237670943397
26,85,0.04027615694434661
26,90,0.14093923260529484
26,94,0.7289246026315698
26,97,0.051249295470017
26,99,0.010785345358482634
27,1,0.1844025498581342
27,3,0.01120319170019246
27,5,0.33328359875896263
27,8,0.18004661612519524
27,9,0.36741987056771996
27,12,0.015480196338238716
27,15,0.3158539253097947
27,16,0.2270371470148882
27,23,0.2546499258143924
27,24,0.006740680117932274
27,25,0.20743090877321213
27,27,1.0
27,28,0.17407777553670578
27,29,0.3170203813413246
27,32,0.03339327544503101
27,33,0.15240029891697304
27,38,0.019571054260154486
27,39,0.33310602683163015
27,40,0.22603210780576832
27,42,0.041359296983283445
27,47,0.014380145075181927
27,50,0.39493261122906675
27,51,0.05819179431800858
27,52,0.4183667030880305
27,53,0.35366308397470025
27,54,0.03366777910668206
27,55,0.16796072384914496
